Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,Capacity.MW,PowerOutput.MWy,PrimaryEnergyInputToPower.MWy,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,CapEx.USD_kW
prt.oil,PRT,oil,2018,233,1121,689,127.96803652968036,309.13137618614127,0.19335149213670794,0.43094680237820565,0,NA,NA,NA,NA,NA
prt.nuc,PRT,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
prt.wnd,PRT,wnd,2018,1085,12617,5380,1440.296803652968,1439.5173526264516,0.2675397527626419,0.9998933790112652,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
prt.sol,PRT,sol,2018,86,1006,671,114.84018264840182,114.09999292707357,0.19048795840733856,1,0,0.07744859670739546,0,0,0.07744859670739546,965
prt.hyd,PRT,hyd,2018,1066,12393,7248,1414.7260273972602,1414.3092146541912,0.22168455854929592,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
prt.ore,PRT,ore,2018,486,1088,29.4,124.20091324200914,644.7976344483461,0.8891684527692356,0.040542258710022754,0,NA,NA,NA,NA,NA
prt.ore,PRT,ore,2018,486,1088,29.4,124.20091324200914,644.7976344483461,0.8891684527692356,0.040542258710022754,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
prt.bio,PRT,bio,2018,650,2558,627,292.0091324200913,862.3836674720677,0.6325318797200556,0.4598852037017741,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
pry.coa,PRY,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
pry.nga,PRY,nga,2018,-0,0,0,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
pry.oil,PRY,oil,2018,-0,2,6.1,0.228310502283105,-0,0.0288719215510143,NA,0,NA,NA,NA,NA,NA
pry.nuc,PRY,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
pry.wnd,PRY,wnd,2018,-0,0,0,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
pry.sol,PRY,sol,2018,-0,0,0,0,-0,0.17733333333333334,1,0,0.07744859670739546,0,0,0.07744859670739546,965
pry.hyd,PRY,hyd,2018,5091,59211,8810,6759.246575342466,6754.454232461995,0.7672228048761525,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
pry.ore,PRY,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
pry.ore,PRY,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
pry.bio,PRY,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
qat.coa,QAT,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
qat.nga,QAT,nga,2018,9717,47913,9834,5469.520547945205,12891.97245665551,0.5733435555332678,0.4373466158162159,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
qat.oil,QAT,oil,2018,-0,0,75,0,-0,NA,NA,0,NA,NA,NA,NA,NA
qat.nuc,QAT,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
qat.wnd,QAT,wnd,2018,-0,0,0,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
qat.sol,QAT,sol,2018,-0,0,5,0,-0,0.17733333333333334,1,0,0.07744859670739546,0,0,0.07744859670739546,965
qat.hyd,QAT,hyd,2018,-0,0,0,0,-0,0.64,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
qat.ore,QAT,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
qat.ore,QAT,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
qat.bio,QAT,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
rou.coa,ROU,coa,2018,4283,15752,3775,1798.1735159817351,5682.444996589026,0.47319937403610635,0.31435898421517,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
rou.nga,ROU,nga,2018,2604,10521,2593.4,1201.027397260274,3454.841646303484,0.46590036421925274,0.3497312259909212,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
rou.oil,ROU,oil,2018,207,599,3841.584,68.37899543378995,274.6360294872585,0.019865928330629064,0.2778828129818705,0,NA,NA,NA,NA,NA
rou.nuc,ROU,nuc,2018,2964,11377,1300,1298.744292237443,3932.4695236726293,0.9990722690551458,0.3302743840615233,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
rou.wnd,ROU,wnd,2018,544,6322,3032,721.689497716895,721.7487924689306,0.23803248605438487,0.999952483810997,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
rou.sol,ROU,sol,2018,152,1771,1377,202.1689497716895,201.66510377808356,0.14682064775851147,1,0,0.07744859670739546,0,0,0.07744859670739546,965
rou.hyd,ROU,hyd,2018,1519,17664,6678.929,2016.4383561643835,2015.324293677032,0.30931643552664284,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
rou.ore,ROU,ore,2018,11,70,0,7.9908675799086755,14.594185141834993,NA,NA,0,NA,NA,NA,NA,NA
rou.ore,ROU,ore,2018,11,70,0,7.9908675799086755,14.594185141834993,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
rou.bio,ROU,bio,2018,149,367,142,41.89497716894977,197.68487146667402,0.32743504405428,0.23520148967770696,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
rus.coa,RUS,coa,2018,53537,177911,42506.5,20309.47488584475,71029.89908531091,0.5109527728958134,0.3057700253101919,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
rus.nga,RUS,nga,2018,158975,527588,131199.1,60226.94063926941,210919.14390211075,0.4472377771420076,0.2781975725933371,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
rus.oil,RUS,oil,2018,3341,8007,16000,914.0410958904109,4432.652050806429,0.04877378710045662,0.1760527523168285,0,NA,NA,NA,NA,NA
rus.nuc,RUS,nuc,2018,53637,204569,29132.2,23352.625570776258,71162.57349569122,0.8016697759378056,0.3281838064497402,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
rus.wnd,RUS,wnd,2018,20,232,52,26.484018264840184,26.534882076063628,0.5113051018616087,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
rus.sol,RUS,sol,2018,62,720,535,82.1917808219178,82.25813443579723,0.1602445056117441,1,0,0.07744859670739546,0,0,0.07744859670739546,965
rus.hyd,RUS,hyd,2018,16435,191142,48983.3,21819.86301369863,21805.039346005284,0.4479508660145629,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
rus.ore,RUS,ore,2018,2435,2967,80,338.6986301369863,3230.621892760746,0.6164383561643836,0.015264884016188045,0,NA,NA,NA,NA,NA
rus.ore,RUS,ore,2018,2435,2967,80,338.6986301369863,3230.621892760746,0.6164383561643836,0.015264884016188045,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
rus.bio,RUS,bio,2018,25,73,600,8.333333333333334,33.16860259507953,0.510845890410959,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
sau.coa,SAU,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
sau.nga,SAU,nga,2018,50258,218470,39418,24939.497716894977,66679.50516894028,0.6509247371747511,0.3847981658674045,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
sau.oil,SAU,oil,2018,24956,159528,46051,18210.95890410959,33110.22585451219,0.3136800436859313,0.43627850064369916,0,NA,NA,NA,NA,NA
sau.nuc,SAU,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
sau.wnd,SAU,wnd,2018,-0,0,3,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
sau.sol,SAU,sol,2018,13,155,84,17.69406392694064,17.247673349441357,0.32960888236573166,1,0,0.07744859670739546,0,0,0.07744859670739546,965
sau.hyd,SAU,hyd,2018,-0,0,0,0,-0,0.64,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
sau.ore,SAU,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
sau.ore,SAU,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
sau.bio,SAU,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
sdn.coa,SDN,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
sdn.nga,SDN,nga,2018,-0,0,0,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
sdn.oil,SDN,oil,2018,1662,6599,2371.1,753.310502283105,2205.0487005208875,0.3176913582101366,0.341615121368572,0,NA,NA,NA,NA,NA
sdn.nuc,SDN,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
sdn.wnd,SDN,wnd,2018,-0,0,0,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
sdn.sol,SDN,sol,2018,-0,0,13,0,-0,0.17733333333333334,1,0,0.07744859670739546,0,0,0.07744859670739546,965
sdn.hyd,SDN,hyd,2018,830,9657,1928,1102.3972602739725,1101.1976061566406,0.5718007694821803,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
sdn.ore,SDN,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
sdn.ore,SDN,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
sdn.bio,SDN,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
sen.coa,SEN,coa,2018,162,494,175,56.39269406392694,214.93254481611535,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
sen.nga,SEN,nga,2018,11,40,77,4.566210045662101,14.594185141834993,0.12073741327165985,0.6370195205532991,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
sen.oil,SEN,oil,2018,1008,3709,763.29,423.4018264840183,1337.3580566336066,0.6313378081940526,0.3603326971607439,0,NA,NA,NA,NA,NA
sen.nuc,SEN,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
sen.wnd,SEN,wnd,2018,-0,0,0,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
sen.sol,SEN,sol,2018,7,80,134,9.132420091324201,9.287208726622268,0.12784664008723504,1,0,0.07744859670739546,0,0,0.07744859670739546,965
sen.hyd,SEN,hyd,2018,31,360,75,41.0958904109589,41.129067217898616,0.512937595129376,0.9353559960621138,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
sen.ore,SEN,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
sen.ore,SEN,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
sen.bio,SEN,bio,2018,79,89,25,10.159817351598173,104.81278420045133,0.3303219178082192,0.07878855626439814,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
sgp.coa,SGP,coa,2018,295,688,72.47218036529681,78.53881278538813,391.3895106219384,1,0.18516638386689188,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
sgp.nga,SGP,nga,2018,7620,50471,10355.5,5761.529680365296,10109.790070980242,0.5538982769838188,0.5673603078832067,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
sgp.oil,SGP,oil,2018,135,317,2880.41,36.18721461187214,179.11045401342946,0.017122990434248017,0.27536769502585423,0,NA,NA,NA,NA,NA
sgp.nuc,SGP,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
sgp.wnd,SGP,wnd,2018,-0,0,0,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
sgp.sol,SGP,sol,2018,20,237,156.7,27.054794520547944,26.534882076063628,0.1668568040026459,0.985361876199955,0,0.07744859670739546,0,0,0.07744859670739546,965
sgp.hyd,SGP,hyd,2018,-0,0,0,0,-0,0.64,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
sgp.ore,SGP,ore,2018,593,1162,0,132.64840182648402,786.7592535552865,NA,NA,0,NA,NA,NA,NA,NA
sgp.ore,SGP,ore,2018,593,1162,0,132.64840182648402,786.7592535552865,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
sgp.bio,SGP,bio,2018,77,269,256.8,30.707762557077626,102.15929599284496,0.6779036241625059,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
slv.coa,SLV,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
slv.nga,SLV,nga,2018,-0,0,0,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
slv.oil,SLV,oil,2018,269,1200,757.1,136.986301369863,356.8941639230557,0.16691920745406194,0.35409526055101287,0,NA,NA,NA,NA,NA
slv.nuc,SLV,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
slv.wnd,SLV,wnd,2018,-0,0,0,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
slv.sol,SLV,sol,2018,25,285,205,32.534246575342465,33.16860259507953,0.15528032074841294,0.9597168184030435,0,0.09588528937990695,0,0,0.09588528937990695,1150
slv.hyd,SLV,hyd,2018,140,1631,552.7,186.18721461187215,185.74417453244538,0.31965990120727383,0.951179372607451,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
slv.ore,SLV,ore,2018,1341,1576,204.4,179.90867579908675,1779.1638432000661,0.863020958993468,0.0991485324370031,0,NA,NA,NA,NA,NA
slv.ore,SLV,ore,2018,1341,1576,204.4,179.90867579908675,1779.1638432000661,0.863020958993468,0.0991485324370031,0,0.17281408189240288,0.0024790123456790124,0.0024790123456790124,0.17033506954672387,5159.876543209876
slv.bio,SLV,bio,2018,336,710,297.1,81.05022831050228,445.78601887786886,0.30350530777731155,0.20227513453117818,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
srb.coa,SRB,coa,2018,6323,25114,4054,2866.89497716895,8389.002968347515,0.7066536742559916,0.3414915939644851,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
srb.nga,SRB,nga,2018,174,596,236,68.03652968036529,230.85347406175353,0.2891689400975156,0.29561552036578137,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
srb.oil,SRB,oil,2018,71,52,100,5.936073059360731,94.19883137002587,0.055275114155251145,0.058679193097548044,0,NA,NA,NA,NA,NA
srb.nuc,SRB,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
srb.wnd,SRB,wnd,2018,13,150,374,17.123287671232877,17.247673349441357,0.04591177691500012,0.995554833299658,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
srb.sol,SRB,sol,2018,1,13,10,1.4840182648401827,1.326744103803181,0.14885844748858448,1,0,0.07744859670739546,0,0,0.07744859670739546,965
srb.hyd,SRB,hyd,2018,915,10640,3008,1214.6118721461187,1213.9708549799107,0.43237678974788696,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
srb.ore,SRB,ore,2018,16,106,0,12.100456621004566,21.227905660850897,NA,NA,0,NA,NA,NA,NA,NA
srb.ore,SRB,ore,2018,16,106,0,12.100456621004566,21.227905660850897,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
srb.bio,SRB,bio,2018,3,0,14.578721461187214,0,3.9802323114095435,1,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
sur.coa,SUR,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
sur.nga,SUR,nga,2018,-0,0,0,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
sur.oil,SUR,oil,2018,285,939,309.5,107.1917808219178,378.12206958390664,0.30155870788796185,0.246831453646779,0,NA,NA,NA,NA,NA
sur.nuc,SUR,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
sur.wnd,SUR,wnd,2018,-0,0,0,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
sur.sol,SUR,sol,2018,1,10,7,1.1415525114155252,1.326744103803181,0.14720971950424006,0.7766893657758042,0,0.07744859670739546,0,0,0.07744859670739546,965
sur.hyd,SUR,hyd,2018,86,1000,189,114.15525114155251,114.09999292707357,0.7445751491870212,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
sur.ore,SUR,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
sur.ore,SUR,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
sur.bio,SUR,bio,2018,-0,0,1.5,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
svk.coa,SVK,coa,2018,969,3584,1111,409.1324200913242,1285.6150365852825,0.3720090810450908,0.32148199677165107,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
svk.nga,SVK,nga,2018,455,1857,1270.3333,211.986301369863,603.6685672304475,0.16919745198700734,0.3560515971874272,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
svk.oil,SVK,oil,2018,80,459,575.6667,52.397260273972606,106.13952830425451,0.09420924964720259,0.5109607016381228,0,NA,NA,NA,NA,NA
svk.nuc,SVK,nuc,2018,3913,14843,1940,1694.406392694064,5191.549678181847,0.8739848832556607,0.3265943270545338,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
svk.wnd,SVK,wnd,2018,1,6,4,0.684931506849315,1.326744103803181,0.17123287671232876,0.5162498969363596,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
svk.sol,SVK,sol,2018,50,585,531,66.78082191780823,66.33720519015905,0.12576425973221889,1,0,0.07744859670739546,0,0,0.07744859670739546,965
svk.hyd,SVK,hyd,2018,309,3590,2542,409.8173515981735,409.963928075183,0.1740054841224506,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
svk.ore,SVK,ore,2018,143,572,14.850376712328767,65.29680365296804,189.72440684385492,1,0.0782734122581855,0,NA,NA,NA,NA,NA
svk.ore,SVK,ore,2018,143,572,14.850376712328767,65.29680365296804,189.72440684385492,1,0.0782734122581855,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
svk.bio,SVK,bio,2018,370,1070,340,122.14611872146119,490.895318407177,0.48348106365834004,0.3348647980127738,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
svn.coa,SVN,coa,2018,1059,4622,1004.478,527.6255707762557,1405.0220059275691,0.5253042173948711,0.3755503667944449,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
svn.nga,SVN,nga,2018,92,478,467.172,54.5662100456621,122.06045754989266,0.11288485576108251,0.43205346673438566,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
svn.oil,SVN,oil,2018,4,18,1.9407534246575342,2.0547945205479454,5.306976415212724,1,0.36569852074229375,0,NA,NA,NA,NA,NA
svn.nuc,SVN,nuc,2018,1505,5776,688,659.3607305936073,1996.7498762237879,0.9584459952745036,0.3302420862025657,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
svn.wnd,SVN,wnd,2018,1,6,5.238,0.684931506849315,1.326744103803181,0.13121969589982582,0.5180567715756369,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
svn.sol,SVN,sol,2018,22,255,258,29.10958904109589,29.188370283669986,0.11268362181869668,0.9960259564573518,0,0.07744859670739546,0,0,0.07744859670739546,965
svn.hyd,SVN,hyd,2018,404,4704,1343.425,536.986301369863,536.0046179364851,0.41572767349996426,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
svn.ore,SVN,ore,2018,34,135,0,15.41095890410959,45.10929952930816,NA,NA,0,NA,NA,NA,NA,NA
svn.ore,SVN,ore,2018,34,135,0,15.41095890410959,45.10929952930816,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
svn.bio,SVN,bio,2018,43,146,43,16.666666666666668,57.049996463536786,0.7189763194223213,0.5419103181701266,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
swe.coa,SWE,coa,2018,519,1406,1150,160.50228310502283,688.580189873851,0.12124727020051618,0.20249545772749894,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
swe.nga,SWE,nga,2018,146,376,907,42.922374429223744,193.7046391552645,0.07098518373080002,0.3323800706302589,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
swe.oil,SWE,oil,2018,92,307,2460,35.045662100456624,122.06045754989266,0.01758733340758065,0.35445418648347876,0,NA,NA,NA,NA,NA
swe.nuc,SWE,nuc,2018,17861,68549,8614,7825.228310502283,23696.976438028618,0.9091415191156372,0.3304786611128352,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
swe.wnd,SWE,wnd,2018,1429,16623,7406,1897.6027397260275,1895.9173243347461,0.25793489050590845,1,0,0.04464581755701971,0.0067,0.0067,0.037945817557019715,1270
swe.sol,SWE,sol,2018,35,407,435,46.461187214611876,46.436043633111346,0.10602004933606256,0.9931664683918536,0,0.07744859670739546,0,0,0.07744859670739546,965
swe.hyd,SWE,hyd,2018,5349,62210,16333,7101.598173515982,7096.754211243216,0.4343898198090148,0.9997371637445719,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
swe.ore,SWE,ore,2018,1498,3287,0,375.2283105022831,1987.4626674971655,NA,NA,0,NA,NA,NA,NA,NA
swe.ore,SWE,ore,2018,1498,3287,0,375.2283105022831,1987.4626674971655,0.3957777777777778,1,0,0.14435631578613187,0.004933333333333334,0.004933333333333334,0.13942298245279855,4773.333333333333
swe.bio,SWE,bio,2018,3407,10195,3708,1163.8127853881278,4520.217161657439,0.4074368636491259,0.33422639585240616,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
syr.coa,SYR,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
syr.nga,SYR,nga,2018,2441,10502,6625,1198.8584474885845,3238.5823573835655,0.18095856465925736,0.37017755257461643,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
syr.oil,SYR,oil,2018,1939,6954,1567,793.8356164383562,2572.5568172743683,0.5451649678150671,0.3320717734317392,0,NA,NA,NA,NA,NA
syr.nuc,SYR,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
syr.wnd,SYR,wnd,2018,-0,0,1,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
syr.sol,SYR,sol,2018,-0,0,1,0,-0,0.17733333333333334,1,0,0.07744859670739546,0,0,0.07744859670739546,965
syr.hyd,SYR,hyd,2018,65,754,1494,86.0730593607306,86.23836674720677,0.05761248953194819,0.998083134076962,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
syr.ore,SYR,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
syr.ore,SYR,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
syr.bio,SYR,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
tgo.coa,TGO,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
tgo.nga,TGO,nga,2018,37,210,0,23.972602739726028,49.08953184071771,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
tgo.oil,TGO,oil,2018,40,178,158,20.319634703196346,53.069764152127256,NA,0.019565225781516857,0,NA,NA,NA,NA,NA
tgo.nuc,TGO,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
tgo.wnd,TGO,wnd,2018,-0,0,0,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
tgo.sol,TGO,sol,2018,-0,3,3,0.3424657534246575,-0,0.17733333333333334,1,0,0.07744859670739546,0,0,0.07744859670739546,965
tgo.hyd,TGO,hyd,2018,-0,4,55,0.45662100456621,-0,0.4028333333333333,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
